id,song_title,channel_name,youtube_link,lyrics
ZxrjOTvuiSo,-_Full_Romance_(Video_Oficial),Julieta,https://www.youtube.com/watch?v=ZxrjOTvuiSo,"i que tindran les flors que me regalaste
aún siguen en mi cuarto después del desastre
que tendrá el cielo para que el aire
me recuerde a ti cuando salgo a la calle
cuando t'echo de menos tú me mates de más
esto no es pasajero esto es un full romance
mi mala suerte nanana
mi seis seis seis mi number one

y en un dance dance dance dance dance
se vuelve frío tan intes dance dance dance dance
ahora bailo con otro man
d'estilo triste estilo sad

estoy enganchada de ti, de tu carita al dormir
dime por qué eres así que no me dejas vivir
los cojones se notan, los labios se tocan
y vuelvo a recordar que cuando t'echo de menos
tú me mates de más
esto no es pasajero esto es un full romance
mi mala suerte nanana
mi seis seis seis mi number one
y en un dance dance dance dance dance
se vuelve frío tan intes dance dance dance dance
ahora bailo con otro man
d'estilo triste estilo sad

y en un dance dance dance dance dance
se vuelve frío tan intes dance dance dance dance
ahora bailo con otro man
d'estilo triste estilo sad

d'estilo triste estilo sad"
u8kieqB5ks8,-_Que_chévere_(Videolyric),Mama Dousha,https://www.youtube.com/watch?v=u8kieqB5ks8,"Un finde tonto
Que chévere, que chévere (Que chévere, que chévere)
La mitjada
Que chévere, que chévere (Que chévere, que chévere)
Que cuando deixo si no trabajas
Si només vols una lata Barra
Que chévere, que chévere
Que chévere, que chévere (Que chévere, que chévere)
Al dilluns millor no em parlis
Al dimarts ja estic d'acord
Del dimecres no sabria ni que dir
Al dijous ho estic fent pena
Al divendres és com tu
I sentant a la les mans aquest vermut
Un finde tonto
Que chévere, que chévere (Que chévere, que chévere)
La mitjada
Que chévere, que chévere (Que chévere, que chévere)
Que cuando deixo si no trabajas
Si només vols una lata Barra
Que chévere, que chévere
Que chévere, que chévere (Que chévere, que chévere)
El dissabte tot m'ho gasto
El diumenge no sé en soc
Per la tarde ja comença a fer-se fosc
Pa de forn amb xocolata
Descansar com és degut
Seguir el ritme de la vida és fotut
Un finde tonto
Que chévere, que chévere (Que chévere, que chévere)
La mitjada
Que chévere, que chévere (Que chévere, que chévere)
Que cuando deixo si no trabajas
Si només vols una lata Barra
Que chévere, que chévere
Que chévere, que chévere (Que chévere, que chévere)
Tómala
Que chévere, que chévere
Que cuando deixo si no trabajas
Si només vols una lata Barra
Que chévere, que chévere
Que chévere, que chévere

Que chévere, que chévere (Que chévere, que chévere)
La mitjada
Que chévere, que chévere (Que chévere, que chévere)
Que cuando deixo si no trabajas
Si només vols una lata Barra
Que chévere, que chévere
Que chévere, que chévere (Que chévere, que chévere)
Que yo soy capaz
Que chévere, que chévere (Que chévere, que chévere)
La mitjada
Que chévere, que chévere (Que chévere, que chévere)
Que cuando deixo si no trabajas
Si només vols una lata Barra
Que chévere, que chévere
Que chévere, que chévere"
UNVlszA4FqQ,Si_No_Estas_Tu,Sopa de Cabra,https://www.youtube.com/watch?v=UNVlszA4FqQ,"Dicen que hay que responder
que no hay motivos para echar a volar
dicen que no hay que olvidar
tanto peso absurdo hay que arrastrar
sin más
Dicen que hay que ser feliz
con la invisible libertad que nos dan
sombras en la luz
me harán creer que hay tanto que perder
si no estás tú

Es difícil recorrer
el mundo entero y no encontrar un lugar
es difícil alcanzar
ese justo punto donde estar en paz
es difícil redimir
la vida a un simple comenzar y acabar
sombras en la luz
me harán creer que hay tanto que perder
si no estás tú
Sin tu amor
mi vida es mi prisión
no hay nada más falso que el tiempo
nada más frío que el sol
sólo tú
podrás devolverme el aliento
podrás devolverme a la luz
podrás devolverme a la luz
y al cielo el latir"
SXRgZU6hUIs,-_Siento_Feelings_(videoclip_oficial),Joan Miquel Oliver,https://www.youtube.com/watch?v=SXRgZU6hUIs,"En l'oscurità,
rompe el silenci de la strada,
una màquina.
Nelle case dietro le tende
un libro è illuminato da una luce
un frigo si apre, una tv si accende.

Procuro estar content,
procuro no estar enfadat,
procuro de fer-se amic el dints del plat.
Ja vull sentir-me lliure
i està un poc ben assent.
Dins una administració al tant per cent.
Digan lo que digas,
y haga lo que hagas,
esta noche no me quito las bragas.
Así lo que fa si es,
y diguil lo que diguis,
cariño, siento ""fis"".
Mi dicono che
dovrei imparare a stare sola,
fosse facile
quando fuori la notte scende
come un insetto attratto da una luce
nel buio si perde,
non può vedere le stelle.
Procuro estar content,
procuro no estar enfadat,
procuro de fer-se amic el dints del plat.

Ja vull sentir-me lliure
i està un poc ben assent.
Dins una administració al tant per cent.
Digan lo que digas,
y haga lo que hagas,
esta noche no me quito las bragas.
Así lo que fa si es,
y diguil lo que diguis,
cariño, siento ""fis"".
Digan lo que digas,
y haga lo que hagas,
esta noche no me quito las bragas.
Así lo que fa si es,
y diguil lo que diguis,
cariño, siento ""fis"".
Cariño, siento ""fis"".
Cariño, siento ""fis"".

En l'oscurità,
rompo el silencio de la strada,
sono elettrica.
Nelle case dietro le tende
un viso è illuminato da una luce
un frigo si apre, una tv si accende."
snzOWjkdGlk,PAU_VALLVÉ_Vaga_General,Pau Vallvé,https://www.youtube.com/watch?v=snzOWjkdGlk,[Música]
xVAfiS51xKs,Fussin'_&_Fighting,Sopa de Cabra,https://www.youtube.com/watch?v=xVAfiS51xKs,"Why is she fussing and fighting
I wanna know
Lord I want to know now
Why is she cheating and worrying
I wanna know
Lord I want to know now

We should live in
Love with each other
In peace and harmony
Instead of this
Fussing and fighting
We'd work it in
We did

Why is she fussing and fighting
I wanna know
Lord I want to know now
Why is she cheating and worrying
I wanna know
Lord I want to know now

We should live in
Love with each other
In peace and harmony
Instead of this
Fussing and fighting
We'd work it in
We did
Why is she fussing and fighting
I wanna know
Lord I want to know now

Why is she cheating and worrying
I wanna know
Lord I want to know now
We should live in
Love with each other
In peace and harmony

Instead of this
Fussing and fighting
We'd work it in
We did
Why is she fussing and fighting
I wanna know
Lord I want to know now

Why is she cheating and worrying
I wanna know
Lord I want to know now
Why is she fussing and fighting
I wanna know
Lord I want to know now
Why is she cheating and worrying
I wanna know
Lord I want to know now"
X_-rv787hGw,En_el_Camino,Sopa de Cabra,https://www.youtube.com/watch?v=X_-rv787hGw,"Soc el brillo de una foguera
vivo en el camino
Soc el humo que et lleva
donde nunca has sido

Clara, lágrimas de plata
Clara, gotas en el mar

Voy a recorrer tu piel
voy a entrar donde tú estés
Quiero hacer correr tu miel
quiero despertar tu sed
Clara, tan lejos de casa

Clara, dime a dónde irás
En los huecos de tu fe
esperando allí estaré
En los pozos del placer
en el fondo de tu ser

Clara, llega la mañana
Clara, dime a dónde irá
Clara, lágrimas de plata
Clara, gotas en el mar

No estás sola
No estás sola
No estás sola"
hbqGVk-v630,MONEY_RAIN_Agudinine_&,Ak Pazzo,https://www.youtube.com/watch?v=hbqGVk-v630,"Tenen millor la meva lyric que tota la xinx que portes
Putan amires, putan em tires ja se que tu això no suportas
No buien donat a tothom, 
Se em queda petita la porta
En esta vida faig tot el que se em ve en paseno, no time

Du-Du-Donde arrena el money rain
Cagando versitos y eso se
Estoy callandones perduto el tren
No saben suicida y Bill call коэ-е
Drive en el parking del club
Estamos al carro y puta donde estas tu
Quememos mas bitches y vamos al zoo
Todo he sentido cuando hemos el cool

La-La-La guerra va y guerra baby
Trípate un cool tin al nomadic crazy
Tiro cuatro barras tu ni petes ven niceen
Ante de mirarme te va a cuate un dialay 
Andy to
Ve ve ve visite la girl joder con un mo
Ti-Ti-Tinen tanta gente y se han agachar por
Le agrada mi burra y cuando se cosa lo
Para preguntarme cuando el tema no

Hasta el flow, la labia y el que fagi falta
Pa' los nuevos a la street juego las mas cartas
Tu puta aparta una doble malta
Y surto al carrer flow desde the island
Ya se fallado toda la tijera entera
Uns se em creuen un poden ni mirar la cara
Donaria la meva vida per veure't en la situación que ya estant
Pero no veig una mierda pues han paso el fin de trampa, ya si to colocat
Arriba en tu y ando con un 
USC, en la copa y ya siendo todo fred
Trec un calcom que me recorda't 
Iverson
Una labia para el firme pero ahora como uno en pero rannig
Running running runnig cure
Running fuckin vaso ando el love
Running running pero pero
Si tu necesitas a alguien mejor
Miro al carrer y ya se que no esta
No voy de rata, no me voy around yeah
Lisos en la mob, siempre aquest top
Gira dispara, no esta down yeah
Du-Du-Donde arrena el money rain
Cagando versitos y eso se
Estoy callandones perduto el tren
No saben suicida y Bill call коэ-е
Drive en el parking del club
Estamos al carro y puta donde estas tu
Quememos mas bitches y vamos al zoo
Todo he sentido cuando hemos el cool"
eCx1mUN5oFg,-_Lucha_por_ti_(live)_Radio_Sabadell,Joan Sordé,https://www.youtube.com/watch?v=eCx1mUN5oFg,"No temas ser lo que quieres ser
porque el tarde rima con cobarde
porque a vivir el presente no te va a ayudar nadie
porque dentro de ti están las respuestas
que te ayudarán a ser alguien
alguien en quien confíes, alguien que no se desgaste
por pasar un solo minuto viviendo como un cobarde
lucha por ti, por lo que crees que vales
y olvídate del tiempo porque no hay prisa, no te engañes
lucha por ti, por lo que crees que vales
y olvídate del tiempo porque no hay prisa, no te engañes

Corre, empuja, sigue, vamos, muévete
sé que puedes, sé que puedes
Corre, empuja, sigue, vamos, siente que
todo va a cambiar, no dejes de confiar
porque destino rima con sentido
y con sentido ya es a todas partes
porque tu destino construirás
haciendo tu mismo tus planes
y que vuela alto como un pájaro
allá donde te lleve el aire
y no olvides llevar contigo

tu maleta con tus planes
y que lucha por ti, por lo que crees que vales
y olvídate del tiempo porque no hay prisa, no te engañes
lucha por ti, por lo que crees que vales
y olvídate del tiempo porque no hay prisa, no te engañes
corre, empuja, sigue, vamos, muévete
sé que puedes, sé que puedes
corre, empuja, sigue, vamos, siente que
todo va a cambiar, no dejes de confiar"
Wz4eECxDwTQ,-_A150_(Official_Lyric_Video),Julieta,https://www.youtube.com/watch?v=Wz4eECxDwTQ,"Di-se que me quiere
Di-se que me quiere
Em mira i no se m'mira

Lo nostre no ho puc frenar
A sens 50 hi ha el mal
Tot allò ho puc estrapar
Di-se que me quiere
Nunca se le olvida
Me tiene en su mente
De noche de dia
Cuando estoy con él
Toda la cara me brilla
Gasté las estrellas
Me tienen envidia

Que no puc parar
De pensar
Si em fas mal
Més igual
Je te voulais en silence
Ce soir tout pour moi
Et je te regarderai
Que veta nir al costat

Di-se que me quiere
Nunca se le olvida
Me tiene en su mente
De noche de dia
Cuando estoy con él
Toda la cara me brilla
Gasté las estrellas
Me tienen envidia
Que no puc parar
De pensar
Si em fas mal
Més igual

Que no puc parar
De pensar
Si em fas mal
Més igual
Yo ya sé que es tú no podría
Las cosas del destino no se puede cambiar
Yo ya sé que es tú no podría
Las cosas del destino no se puede cambiar"
zdnKKnaBlgg,GOD_DAMN,AKA CITOS - Topic,https://www.youtube.com/watch?v=zdnKKnaBlgg,"Goddamn, no sé con qui queixo a pari
tothom s'ha quedat mirant
quan entres a dins del party
és com tenir-te aquí, fermis algo necessari
Si et quedes al meu costat
Ja no necessito un mari
Ja no sé con qui figat que dius
si tu marxis ja no em queda res
Necessito que t'enteris, que fuck donar-te amor més
I m'encanta que t'esmiris
i ficar-te-ho del revés
Em tens addicta com el perco
Perquè tu a mi em treus l'estrès
El nostre rollo és diferente, baby, veus que no lo es?
Cada beso que me das es como la primera vez
Ya no sé como decirte que no quiero timidez
Y es que pa' mí eres un diez, fiel diez
Goddamn, no sé con qui queixo a pari
tothom s'ha quedat mirant
quan entres a dins del party
és com tenir-te aquí, fermis algo necessari
Si et quedes al meu costat
Ja no necessito un mari
Ja no sé con qui figat que dius
si tu marxis ja no em queda res
Necessito que t'enteris, que fuck donar-te amor més
I m'encanta que t'esmiris
i ficar-te-ho del revés
Em tens addicta com el perco
Perquè tu a mi em treus l'estrès
El nostre rollo és diferente, baby, veus que no lo es?
Cada beso que me das es como la primera vez
Ya no sé como decirte que no quiero timidez
Y es que pa' mí eres un diez, fiel diez

Goddamn, portucas tu com si ensent
Dime ya sé lo que se intuyo
Pero tampoco el que tu sientes
Y es que a mi ahora como entens
Em tens apretant els dents
Vaig a fer-te espantarte
Porque yo soc mas que el sense
Se que todos esos pu** se matarían por tenerte
Tirame la ubi que yo voy a verte
Yo quiero comerte y a cuatro ponerte
Que me pidas fuerte

Pa' ti estoy activo a todas horas de lunes a viernes
Sábado y domingo hago lo que conviene
Ella conmigo bien
Sabe que soy suyo y el que que lo come tiene"
CYl-3S79JIY,NOFX_Lori_Meyers,rhysELEVEN,https://www.youtube.com/watch?v=CYl-3S79JIY,"Laurie Myers used to live upstairs
Our parents had been friends for years
Almost every afternoon we'd play some video games
At nine years old there's no such shame
It wasn't recognition of a face was brought me back
Was the familiar market that's flanked across the screen
I bought some magazines, some videotapes, some
Incriminating acts I felt that I could save

Who am I you don't tell me how to live?
You think I sold my body, I merely sell my time
I ain't no Cinderella, I ain't waitin' for no prince
To save me in fact until just now,
I was doin' just fine and on and on
Now what every day seems feels like it's spilled it on the floor
At the factory where I worked on before
I took control, now I am free to me
The city I make decisions without asking where I please
Where's your problem?"
